gene_id	condition	log2fold_change	p_value	p_value_corrected	base_mean
101927973	Experimental	0.9651129606045415	2.0	1.0	0.5414045207910315
9510	Experimental	-0.4666766576928746	1.8031085653478371	1.0	200.00000000000003
116159	Experimental	-5.352452719919147	1.999987577837868	1.0	0.5414045207910321
107985474	Experimental	-0.45572934231562	1.999987577837868	1.0	0.7333333333333337
2551	Experimental	-0.7653953710176054	1.2215500945177307	1.0	632.6666666666667
522	Experimental	-0.5173252180059893	0.9385335690199006	1.0	1252.0
105372767	Experimental	-1.592679767039643	1.9999845533089629	1.0	0.7000000000000003
109910380	Experimental	-0.2344032686633637	1.0626916180418238	1.0	1450.0000000000002
109910379	Experimental	-0.4160271844379795	0.4606234683534085	1.0	3484.3333333333335
107987293	Experimental	-1.016675639207387	1.9961918854048928	1.0	15.333333333333334
24148	Experimental	-0.3234763776539209	0.652405929076843	1.0	3070.0000000000005
140700	Experimental	-0.04981819401897309	1.7419675989423808	1.0	291.00000000000006
57473	Experimental	0.33123828345601514	0.5680526111646261	1.0	1318.6666666666667
100113386	Experimental	-0.015878637163579692	1.9471159567417171	1.0	93.66666666666669
54963	Experimental	0.025149613987276415	0.46059955317557305	1.0	544.0000000000001
80331	Experimental	-0.13738912000944387	0.9885548375177466	1.0	2358.6666666666674
7165	Experimental	-0.11022603755400975	0.9149783217502806	1.0	3530.6666666666665
56731	Experimental	0.21526305045292418	0.652675137221574	1.0	1882.0000000000002
54923	Experimental	-0.011702686906201586	1.7555355154866439	1.0	282.6666666666667
84619	Experimental	-0.2160344214797814	1.4386126546447107	1.0	591.6666666666667
10139	Experimental	-0.4510199899318298	1.316420095383397	1.0	651.3333333333335
8771	Experimental	-0.31026498024663207	1.9950470631021928	1.0	20.66666666666667
51750	Experimental	-0.6666891774990978	1.528373454898381	1.0	384.66666666666674
284739	Experimental	-0.20809682208898483	1.9943041201368723	1.0	23.000000000000004
100533107	Experimental	-0.66284914402461	1.5266111494789074	1.0	386.66666666666674
85441	Experimental	1.0093004362541342	0.3140212607776167	1.0	948.0000000000001
79025	Experimental	-0.5118849348896386	1.9996688756096792	1.0	4.333333333333335
5753	Experimental	0.5619231423839316	0.3450580823898532	1.0	570.3333333333335
79144	Experimental	0.5024497954569206	0.3781043244247865	1.0	2707.333333333334
1917	Experimental	-0.2495475810477766	1.9999264692980536	1.0	2.000000000000001
105372720	Experimental	0.9651129606045415	2.0	1.0	0.5414045207910315
55738	Experimental	-0.2929513011356737	1.0089962767812186	1.0	1491.0
54915	Experimental	-0.33161845320593536	1.0433921939942585	1.0	1292.3333333333337
105372719	Experimental	-5.352452719919147	1.999987577837868	1.0	0.5414045207910321
54994	Experimental	-0.653325392680996	0.7452896129745428	1.0	1484.6666666666667
11083	Experimental	-0.5284666926127217	0.5800676048894554	1.0	2300.333333333334
10732	Experimental	0.5261479885895679	0.3758769764615875	1.0	626.3333333333335
1299	Experimental	0.22867487770273198	0.26250069373707263	1.0	337.3333333333334
26205	Experimental	-0.3463272332940481	1.2505828808045283	1.0	807.0
54345	Experimental	-0.01889006533021372	1.991660450524113	1.0	30.33333333333334
10287	Experimental	0.17288132362748035	0.29431085184380384	1.0	365.00000000000006
198437	Experimental	-5.352452719919147	1.999987577837868	1.0	0.5414045207910321
105379506	Experimental	0.0	1.9952457400054666	1.0	22.000000000000004
109864282	Experimental	-0.539409260006469	0.6702868242078242	1.0	1948.666666666667
109864281	Experimental	-0.7481273001123446	1.9966490241449202	1.0	15.000000000000005
109864280	Experimental	-0.22417266361125504	1.0825594877132458	1.0	1401.666666666667
109864279	Experimental	-0.4247116126097019	0.4535830177459033	1.0	3460.333333333334
102723451	Experimental	-0.12308430898065847	1.9997548021860647	1.0	4.000000000000001
102723360	Experimental	-0.4226443969764993	1.9546380834322872	1.0	75.33333333333334
102724951	Experimental	-0.25199543724888146	1.940476437661134	1.0	94.00000000000001
105379499	Experimental	-0.34438942929580524	1.9908068058225	1.0	29.33333333333334
106780825	Experimental	-5.352452719919147	1.999987577837868	1.0	0.5414045207910321
102724594	Experimental	-0.4387799094487456	0.9701978339266303	1.0	1299.3333333333337
102724560	Experimental	0.9651129606045425	2.0	1.0	0.5414045207910315
107987290	Experimental	-0.03072787884139374	1.9974279944025897	1.0	15.333333333333336
105379493	Experimental	-0.3849238974319619	1.9842223647932644	1.0	40.00000000000001
102724843	Experimental	-0.30769057033640934	1.8201902763306168	1.0	197.33333333333337
102724701	Experimental	-0.31057591385179373	1.8824610525391918	1.0	145.33333333333337
102724428	Experimental	-0.5356534532082986	1.401951027290108	1.0	524.3333333333334
105379490	Experimental	-0.32358880021030445	1.9990050801148427	1.0	8.333333333333334
107987309	Experimental	-0.10571216839702584	1.9999511572722808	1.0	1.6666666666666672
102724219	Experimental	-0.10648477143205316	1.9629808149170098	1.0	72.66666666666669
102724200	Experimental	-0.2945670694533373	1.6717689417763377	1.0	322.66666666666674
102724159	Experimental	-0.27477238480023536	1.1318808646313048	1.0	1140.3333333333335
102724023	Experimental	-0.05476960537326778	1.338547691761543	1.0	880.0000000000001
107987292	Experimental	-0.45572934231562	1.999987577837868	1.0	0.7333333333333337
105372831	Experimental	-0.45572934231562	1.999987577837868	1.0	0.7333333333333337
102723996	Experimental	-0.0936280776533024	1.9463167306048152	1.0	92.33333333333336
105379484	Experimental	-1.592679767039642	1.9999845533089629	1.0	0.7000000000000002
140849	Experimental	-1.6017132519074588e-16	1.9998657604353176	1.0	3.0000000000000004
55251	Experimental	0.12079797048889376	0.4151530524745281	1.0	511.6666666666667
8867	Experimental	-0.4892741527326	1.555406207599515	1.0	392.66666666666674
107985534	Experimental	-0.8597334931455177	1.9999065832990015	1.0	2.0333333333333337
105372978	Experimental	-0.3250493037008639	1.9996904635492232	1.0	4.333333333333334
4330	Experimental	-1.2779950503626982	1.9726816255399797	1.0	45.66666666666668
6197	Experimental	-0.11614484001016932	1.2384464066713066	1.0	1083.3333333333337
100874078	Experimental	-0.9245228290778764	1.9999325063202684	1.0	1.7000000000000004
100158262	Experimental	-1.592679767039642	1.9999845533089629	1.0	0.7000000000000002
1964	Experimental	-1.0061681645270808	0.3462274287368076	1.0	1873.666666666667
100500809	Experimental	-5.352452719919147	1.999987577837868	1.0	0.5414045207910321
729609	Experimental	-5.352452719919147	1.999987577837868	1.0	0.5414045207910321
30011	Experimental	-0.0012189853819663916	1.2886919286553675	1.0	1120.666666666667
389840	Experimental	-0.6268709182265326	1.9726872699962568	1.0	52.33333333333334
5160	Experimental	-0.2777061423534978	0.9500183821979753	1.0	1774.3333333333337
10149	Experimental	-2.6314222245322965	1.9987434385150318	1.0	6.7
5256	Experimental	-0.08265270112877646	1.4100646587691865	1.0	704.0000000000001
100132163	Experimental	-0.20366588449421996	1.9699612793077999	1.0	62.00000000000001
6322	Experimental	-0.1453836169620383	1.8049059785131343	1.0	222.6666666666667
51360	Experimental	-0.12423922215149875	1.6472378362523694	1.0	373.3333333333334
101928389	Experimental	0.9651129606045425	2.0	1.0	0.5414045207910315
5931	Experimental	-0.17601751622399398	0.8443905451316039	1.0	3185.0000000000005
55787	Experimental	-0.4578055496740942	1.2665674908988538	1.0	713.6666666666669
94056	Experimental	-0.30967672773419513	1.1346140489637258	1.0	1082.3333333333337
100616428	Experimental	0.9651129606045415	2.0	1.0	0.5414045207910315
56474	Experimental	-0.3318094377401556	1.8848020433616786	1.0	142.33333333333334
645864	Experimental	0.9651129606045415	2.0	1.0	0.5414045207910315
2925	Experimental	-2.2218164704488603	1.9926513513920237	1.0	18.666666666666668
8905	Experimental	-0.40073292439909197	1.7428181343151248	1.0	251.66666666666674
8233	Experimental	-0.17774274514769145	1.9180649732023225	1.0	118.66666666666669
340591	Experimental	-0.8280984207939799	1.8092430445506396	1.0	175.0
59272	Experimental	-0.1020402988192491	1.9999666948506534	1.0	1.366666666666667
2277	Experimental	-5.352452719919147	1.999987577837868	1.0	0.5414045207910321
5277	Experimental	0.027370444101290015	0.18751561457757698	1.0	231.00000000000003
4810	Experimental	-0.03743793847111014	1.6497784343370552	1.0	387.3333333333334
102724092	Experimental	0.9651129606045425	2.0	1.0	0.5414045207910315
404281	Experimental	-0.9784126935465395	1.9662228791063745	1.0	55.00000000000001
10549	Experimental	-0.16983064662317057	1.1416561308168787	1.0	1316.3333333333335
159013	Experimental	0.5815205770825925	0.2192167206393403	1.0	346.3333333333334
10159	Experimental	0.11005232831627372	0.658958193493869	1.0	1138.0000000000002
101927476	Experimental	0.9651129606045425	2.0	1.0	0.5414045207910315
107985687	Experimental	-0.14499552378512848	1.999539557419042	1.0	5.666666666666668
54880	Experimental	0.5164510949078213	0.3421475698449261	1.0	541.6666666666666
58526	Experimental	-0.015723154954401086	1.4536061806264957	1.0	665.3333333333335
6103	Experimental	-0.03190891619430583	1.9516466253346574	1.0	88.00000000000001
286464	Experimental	-1.592679767039643	1.9999845533089629	1.0	0.7000000000000003
107985674	Experimental	-1.592679767039642	1.9999845533089629	1.0	0.7000000000000002
105373153	Experimental	-0.1338102090017766	1.9997196381846725	1.0	4.333333333333335
727682	Experimental	-0.42837103227833695	1.9997992525534802	1.0	3.333333333333334
257397	Experimental	-0.07093288222848163	1.2642397231340623	1.0	1076.666666666667
2710	Experimental	-0.2431066594509853	1.849935090929184	1.0	176.66666666666666
100873065	Experimental	0.9651129606045415	2.0	1.0	0.5414045207910315
139425	Experimental	0.9651129606045415	2.0	1.0	0.5414045207910315
158809	Experimental	-0.1020402988192491	1.9999666948506534	1.0	1.366666666666667
170302	Experimental	0.9651129606045415	2.0	1.0	0.5414045207910315
5422	Experimental	-0.5947822907848282	1.0516219626513883	1.0	946.666666666667
5165	Experimental	0.027064688132467395	0.2782627138133644	1.0	321.66666666666674
7543	Experimental	-0.8193520678889232	1.4787148266768422	1.0	397.66666666666674
100873922	Experimental	-0.2764375237726139	1.9998762475908383	1.0	2.6666666666666674
1968	Experimental	-0.21977123425962428	0.6197243061803624	1.0	4605.666666666668
80311	Experimental	-0.2225487053188915	1.7420902056795662	1.0	270.33333333333337
254158	Experimental	0.0	1.9999364358492673	1.0	2.0000000000000004
79135	Experimental	-0.05185302332598639	1.72110377367315	1.0	311.00000000000006
6303	Experimental	1.545900880825595	0.19965839070540572	1.0	1157.3333333333337
105373148	Experimental	0.20994409384943208	2.0	1.0	0.7333333333333334
23597	Experimental	-0.1651723821573811	1.2140560105905482	1.0	1079.666666666667
347442	Experimental	-5.352452719919147	1.999987577837868	1.0	0.5414045207910321
9282	Experimental	0.011472167988733632	0.7717515942682682	1.0	1476.0000000000002
158747	Experimental	-0.1079699158385653	1.8872302055026688	1.0	151.00000000000003
54960	Experimental	-0.2356975499651225	1.8635368901757083	1.0	165.33333333333334
4267	Experimental	0.5133911971166789	0.43669606254255977	1.0	821.6666666666669
100359394	Experimental	0.9651129606045415	2.0	1.0	0.5414045207910315
9189	Experimental	-0.2940272681032135	1.564431441975436	1.0	422.66666666666674
207063	Experimental	-0.1279763488729529	1.9196851568102313	1.0	119.00000000000001
105373105	Experimental	-5.352452719919147	1.999987577837868	1.0	0.5414045207910321
107985637	Experimental	-0.45572934231562	1.999987577837868	1.0	0.7333333333333337
107985706	Experimental	0.9651129606045425	2.0	1.0	0.5414045207910315
8227	Experimental	0.27583611731902785	0.5240195689876505	1.0	855.3333333333334
286530	Experimental	-5.352452719919147	1.999987577837868	1.0	0.5414045207910321
8623	Experimental	1.0571631894359865	0.2624922533223878	1.0	625.3333333333334
751580	Experimental	-0.2495475810477766	1.9999264692980536	1.0	2.000000000000001
105373102	Experimental	-0.4934029148529853	1.9986894641867854	1.0	9.333333333333336
293	Experimental	0.1329784526628067	0.6826772885441882	1.0	4219.666666666668
414	Experimental	-0.1779303604159148	1.9913297528646978	1.0	29.66666666666667
101928032	Experimental	-1.592679767039643	1.9999845533089629	1.0	0.7000000000000003
107985697	Experimental	-5.352452719919147	1.999987577837868	1.0	0.5414045207910321
102724521	Experimental	-1.7278033978660514	1.9998729317404533	1.0	2.066666666666667
8225	Experimental	-0.012190135289349086	1.3747492171363564	1.0	833.3333333333335
55344	Experimental	0.03764100953781866	0.3483690893620758	1.0	401.00000000000006
107984149	Experimental	-0.5163373028780613	1.999942791139767	1.0	1.666666666666667
102724621	Experimental	-0.09821630685306793	1.9996371994800912	1.0	5.000000000000001
109864272	Experimental	-0.5316506730863206	0.8212214075677978	1.0	1519.3333333333337
109864274	Experimental	-0.6418243632289033	1.9990995794648672	1.0	7.333333333333336
109864273	Experimental	-0.20553304717688678	1.1430422623266565	1.0	1230.3333333333337
109864271	Experimental	-0.4146375712228112	0.5758159594505841	1.0	2862.333333333334
102724563	Experimental	-0.23995692981256858	1.9981503442618913	1.0	12.000000000000002
11158	Experimental	-0.21398834546294984	1.8688460279699535	1.0	162.00000000000003
284942	Experimental	-0.015996165115504116	1.8807828440214127	1.0	162.33333333333337
3563	Experimental	-0.1472856831988926	1.9981422786943401	1.0	12.333333333333336
2187	Experimental	-0.3496033303270376	1.8882272946767424	1.0	138.6666666666667
100506356	Experimental	-0.6012205013479549	1.999854964449162	1.0	2.6666666666666665
25878	Experimental	0.8819195092267637	0.2677999765472664	1.0	536.3333333333334
2824	Experimental	-2.085096744187546	1.997367240802247	1.0	10.66666666666667
8481	Experimental	-0.4481070598491117	1.7100304156809634	1.0	272.66666666666674
6399	Experimental	-0.3911699500615105	1.878046129985512	1.0	145.33333333333334
9367	Experimental	0.2519194571166148	0.18713404364262434	1.0	254.33333333333337
107985656	Experimental	0.9651129606045425	2.0	1.0	0.5414045207910315
107985657	Experimental	-1.592679767039642	1.9999845533089629	1.0	0.7000000000000002
109729169	Experimental	-0.35719324222898496	1.999943893514641	1.0	1.7000000000000002
171484	Experimental	-5.352452719919147	1.999987577837868	1.0	0.5414045207910321
7114	Experimental	-0.3473079273300953	0.18640135194512517	1.0	6818.666666666667
5634	Experimental	-0.3508449772558305	0.8484840447251363	1.0	1930.666666666667
10943	Experimental	0.07651007890438873	0.3432932131364673	1.0	403.6666666666667
3052	Experimental	-0.4080633715652944	1.2282407804252171	1.0	800.6666666666666
4281	Experimental	-0.16988015326956393	1.2065608110978452	1.0	1095.3333333333337
100129464	Experimental	-2.4801084749588744	1.9995677915104924	1.0	3.7000000000000006
55841	Experimental	0.22010174054265766	0.21164351129856587	1.0	277.66666666666674
171483	Experimental	0.9651129606045415	2.0	1.0	0.5414045207910315
107985715	Experimental	-5.352452719919147	1.999987577837868	1.0	0.5414045207910321
107985716	Experimental	0.9651129606045415	2.0	1.0	0.5414045207910315
8228	Experimental	0.12360768805197529	0.24463853286925033	1.0	300.6666666666667
100616467	Experimental	-0.35719324222898496	1.999943893514641	1.0	1.7000000000000002
412	Experimental	-0.26948833200128736	1.9160930025453409	1.0	117.0
8226	Experimental	-0.2741265178685567	1.7596707993393006	1.0	250.00000000000003
107987330	Experimental	-0.09473673529726637	1.9855882182938116	1.0	41.00000000000001
729162	Experimental	-0.3524233478933789	1.8122201660685562	1.0	200.66666666666666
101930105	Experimental	-0.536538366957568	1.9249533464936763	1.0	100.66666666666667
100189132	Experimental	0.9651129606045425	2.0	1.0	0.5414045207910315
389906	Experimental	-0.30448759498775474	1.8749560476572371	1.0	152.00000000000003
5613	Experimental	0.18039780723818383	0.43289731294098394	1.0	563.6666666666669
6907	Experimental	0.41213260183735007	0.4289403923632098	1.0	689.6666666666666
8239	Experimental	-0.28544302812540917	0.9354991958716384	1.0	1809.6666666666667
105373185	Experimental	-0.45572934231562	1.999987577837868	1.0	0.7333333333333337
107985678	Experimental	-0.06115686250286981	1.999170942289219	1.0	8.000000000000002
139886	Experimental	-0.7691228200578966	1.0546713052227932	1.0	822.0000000000001
112268310	Experimental	-1.592679767039642	1.9999845533089629	1.0	0.7000000000000002
105377211	Experimental	-0.2495475810477766	1.9999264692980536	1.0	2.000000000000001
474343	Experimental	-0.005074136040249433	1.9145291268118532	1.0	129.33333333333334
550643	Experimental	0.4588812176142252	0.2852776283456958	1.0	418.66666666666674
29978	Experimental	-0.6124455509886665	1.1203085515623246	1.0	828.3333333333335
139629	Experimental	0.20994409384943263	2.0	1.0	0.7333333333333334
139628	Experimental	-1.1456459799259133	1.6154293374856796	1.0	272.00000000000006
90736	Experimental	-0.31180125518882934	1.7994038591630725	1.0	214.00000000000003
27301	Experimental	-0.11969925464090303	1.1545507288978485	1.0	1398.666666666667
10916	Experimental	0.6066992416354534	0.4365177972514789	1.0	1045.3333333333335
107985712	Experimental	-0.08171022614770906	1.999500078019946	1.0	6.000000000000001
54552	Experimental	-0.6789438055167196	0.4264679255264339	1.0	2353.6666666666674
92249	Experimental	0.6317803488765094	0.27013110125011314	1.0	443.3333333333334
2245	Experimental	-0.5622645010149305	1.980329001165447	1.0	43.666666666666664
54954	Experimental	0.3319695068301239	0.2560253400072693	1.0	348.3333333333334
23133	Experimental	0.17628679235480457	0.5904543059902082	1.0	962.6666666666669
407054	Experimental	-0.37174498889151253	1.9999435869670015	1.0	1.7000000000000004
10075	Experimental	0.10537938369585052	0.49721150430159733	1.0	11020.66666666667
3028	Experimental	-0.2635857520221593	0.9988180202328552	1.0	1617.0000000000002
8243	Experimental	-0.4921815502479582	0.3478483867096204	1.0	3602.6666666666674
102466759	Experimental	-0.2261980061125558	1.9997834191149864	1.0	3.666666666666668
102465539	Experimental	0.9651129606045415	2.0	1.0	0.5414045207910315
8242	Experimental	0.2577199189830973	0.6083174010491026	1.0	2333.0000000000005
64061	Experimental	0.43356213454763093	0.22617754405356355	1.0	328.00000000000006
29057	Experimental	-0.020478253042651495	1.7781553594672233	1.0	259.66666666666674
727866	Experimental	-0.07567243503364117	1.7053184140512112	1.0	323.00000000000006
57477	Experimental	-5.352452719919147	1.999987577837868	1.0	0.5414045207910321
90121	Experimental	-0.7591108785012236	1.0892877987099636	1.0	784.0000000000001
85417	Experimental	-0.26110454836507446	1.9976654560124576	1.0	13.666666666666666
23229	Experimental	-0.020427382845002267	1.7489238382502656	1.0	288.00000000000006
340554	Experimental	-0.188835022877383	1.9992478378551617	1.0	7.333333333333335
55869	Experimental	-0.2795301955675785	1.7169463308925215	1.0	285.6666666666667
6191	Experimental	0.1032862225337806	0.46173762379815647	1.0	12274.000000000002
54821	Experimental	-0.7285831092663476	1.4934641348575375	1.0	401.66666666666674
5303	Experimental	-0.5597701814965254	1.8426127374344707	1.0	165.00000000000003
100132994	Experimental	-5.352452719919147	1.999987577837868	1.0	0.5414045207910321
100130361	Experimental	-0.45572934231562	1.999987577837868	1.0	0.7333333333333337
8473	Experimental	0.7659113446438488	0.2380960190955483	1.0	2589.3333333333335
6872	Experimental	-0.09724543824650962	1.247686684293496	1.0	1087.3333333333337
26548	Experimental	-1.0578229609697338	1.9985045237436734	1.0	9.000000000000002
4841	Experimental	-0.3598853294348885	0.17573590579633283	1.0	6726.0
9203	Experimental	0.31540143554941713	0.516749602545551	1.0	882.6666666666666
9968	Experimental	-0.11483549035668145	1.3093086963074205	1.0	889.6666666666669
29934	Experimental	-0.1782470624592882	1.1552249452594385	1.0	1246.666666666667
139285	Experimental	-0.12433566960991052	1.729304449691506	1.0	293.3333333333334
56159	Experimental	0.9651129606045415	2.0	1.0	0.5414045207910315
54857	Experimental	-0.2764375237726139	1.9998762475908383	1.0	2.6666666666666674
24137	Experimental	-0.4708547836677854	0.932282640828713	1.0	1342.0000000000002
51248	Experimental	0.15372084270073255	0.5337482685408831	1.0	756.0
347517	Experimental	-0.05072649834892878	1.9993001143344036	1.0	7.333333333333335
5030	Experimental	-1.4331283079122557	1.9999143799137444	1.0	1.7333333333333336
107985683	Experimental	-0.11760752565556	1.9999664738025527	1.0	1.3666666666666671
3476	Experimental	-0.10443726422203863	1.4871011632160471	1.0	569.6666666666669
64219	Experimental	0.40508459650958967	0.4141829122784815	1.0	645.6666666666669
286451	Experimental	-0.13575497085419505	1.4043030910657703	1.0	682.3333333333335
4983	Experimental	0.6459588026542408	0.2123553753588104	1.0	349.00000000000006
9843	Experimental	-1.4331283079122557	1.9999143799137444	1.0	1.7333333333333336
4478	Experimental	0.14450922247679565	0.5759898319412209	1.0	6149.333333333335
81887	Experimental	-0.5194804380839338	0.7660725760284718	1.0	1700.666666666667
1741	Experimental	-0.322927036805125	1.5404012127996285	1.0	440.3333333333334
1184	Experimental	0.18976017104233678	0.19680724004247474	1.0	257.66666666666674
50943	Experimental	-0.13151179330996388	1.999386762005866	1.0	6.666666666666668
28952	Experimental	-0.5492909773144602	1.5936858338424025	1.0	351.3333333333334
7076	Experimental	0.29465586418219164	0.5789461946724404	1.0	1219.3333333333333
369	Experimental	-0.47350510344160573	0.9986634659007361	1.0	1177.6666666666667
203414	Experimental	-0.003750625327370067	1.9947175791460054	1.0	23.33333333333334
7592	Experimental	-0.2876495581770836	1.8386552246520123	1.0	183.33333333333337
8237	Experimental	0.3104771849162084	0.5868922586464019	1.0	1567.3333333333337
5127	Experimental	0.013988575668340497	0.8774073568524638	1.0	3174.6666666666665
8552	Experimental	-0.4934029148529853	1.9986894641867854	1.0	9.333333333333336
7317	Experimental	-0.191723754543707	0.3799459997551785	1.0	8402.66666666667
8241	Experimental	-0.4681608360383242	0.8175753543622547	1.0	1671.6666666666667
54539	Experimental	0.22056974744598815	0.644120583552798	1.0	1612.3333333333337
105373193	Experimental	-0.3143589851806707	1.9998744253064622	1.0	2.6666666666666665
9104	Experimental	0.9651129606045415	2.0	1.0	0.5414045207910315
9767	Experimental	0.44484841668558955	0.2584971681168051	1.0	375.0
5199	Experimental	-1.3458712011060303	1.9977928842324042	1.0	10.66666666666667
6102	Experimental	-0.5523012714654164	1.7097039299525736	1.0	262.66666666666674
56548	Experimental	0.6754900143372911	0.2380414547912094	1.0	398.3333333333334
401588	Experimental	-0.565350406964962	1.940201024957749	1.0	86.33333333333336
55634	Experimental	-0.2661183284740337	1.899915062678126	1.0	132.00000000000003
101927574	Experimental	-0.610339341613074	1.9868560579332364	1.0	34.00000000000001
401585	Experimental	-0.681457767591078	1.9986788308080814	1.0	9.000000000000002
407007	Experimental	-0.5621675411916724	1.9999734465505208	1.0	1.0666666666666667
407006	Experimental	-0.9490113750755546	1.9972228923070676	1.0	13.0
392452	Experimental	0.9651129606045425	2.0	1.0	0.5414045207910315
7403	Experimental	0.17352792290294747	0.6102809136248901	1.0	1045.3333333333337
139341	Experimental	-0.7709551670385667	1.8639632716405365	1.0	140.33333333333337
4128	Experimental	-1.5392085985088144	1.9217226186519913	1.0	82.66666666666667
8573	Experimental	0.11305062105295048	0.5143393944002744	1.0	682.0000000000001
60506	Experimental	-1.0623987465548141	1.999947942480459	1.0	1.4000000000000001
84679	Experimental	0.9982921372736252	0.2211092915629665	1.0	464.00000000000006
2002	Experimental	-0.07533301203164794	1.1579802355480988	1.0	1543.3333333333333
8409	Experimental	-0.22802441656952804	1.5786110871585333	1.0	422.66666666666674
100133957	Experimental	-0.47349425542706874	1.88142300471628	1.0	139.0
778	Experimental	-5.352452719919147	1.999987577837868	1.0	0.5414045207910321
100873921	Experimental	-1.592679767039643	1.9999845533089629	1.0	0.7000000000000003
4007	Experimental	0.13867757382062765	0.6407781863646398	1.0	1117.0000000000002
5355	Experimental	-0.1617643619816751	0.8692483112564738	1.0	3151.3333333333335
79917	Experimental	-0.0077219283148791526	1.9985061952740584	1.0	11.333333333333334
27238	Experimental	-0.08551125954702501	1.4974356165275562	1.0	562.3333333333335
11152	Experimental	0.9294145079164937	0.31314228957601337	1.0	747.3333333333335
11230	Experimental	0.740017297313778	0.1790182834401067	1.0	314.6666666666667
90060	Experimental	-0.42490710762988576	1.1785977335636382	1.0	871.3333333333335
7030	Experimental	0.28853932450270664	0.5962274108747837	1.0	1432.666666666667
56850	Experimental	0.1181057840680357	0.5315692609535866	1.0	722.0000000000001
55593	Experimental	0.18392979768243709	0.6669972493315521	1.0	1595.666666666667
11040	Experimental	-0.6501103950179451	1.9954034909553284	1.0	18.333333333333332
7355	Experimental	-0.1917385086109945	1.1771977704618288	1.0	1146.6666666666667
10084	Experimental	-0.404691713519003	1.3946371661467993	1.0	574.3333333333334
10245	Experimental	0.24789119941811966	0.5579162497423285	1.0	949.0000000000001
3266	Experimental	0.20994409384943263	2.0	1.0	0.7333333333333334
10013	Experimental	0.4548737092639779	0.38313609622997963	1.0	601.3333333333335
2623	Experimental	-0.45572934231562	1.999987577837868	1.0	0.7333333333333337
6839	Experimental	-0.4566870450374916	1.2139558464924038	1.0	790.6666666666669
7454	Experimental	-0.793280754498331	1.9994618327549003	1.0	5.333333333333335
64743	Experimental	0.5872787755148534	0.3951070611148407	1.0	736.3333333333335
4943	Experimental	0.46345765284564255	0.27504238793178787	1.0	404.00000000000006
10682	Experimental	-0.5135501354551002	0.8872396425248475	1.0	1380.666666666667
64840	Experimental	0.10149421682719531	0.4354345876841098	1.0	535.6666666666669
101927635	Experimental	-3.203426503814918e-16	1.9996588379569054	1.0	5.000000000000001
24140	Experimental	-0.3129997444100382	0.9503842489197968	1.0	1651.0
92745	Experimental	-0.6372467324394158	0.5493725945420521	1.0	2058.666666666667
347344	Experimental	-0.3198887088929473	1.9097116362563704	1.0	121.00000000000004
107985568	Experimental	-0.3143589851806711	1.9998744253064622	1.0	2.666666666666668
9997	Experimental	-0.6009499601456352	1.8782941843211594	1.0	136.33333333333334
29781	Experimental	-0.47263769679745216	1.1467929119143911	1.0	887.6666666666669
91289	Experimental	-0.2873112603530692	1.3698755648411916	1.0	655.3333333333335
29775	Experimental	-0.38058990459757447	0.6287278137177024	1.0	2797.0000000000005
4242	Experimental	-0.7818998975787116	1.6623986984309007	1.0	274.33333333333337
100506271	Experimental	-0.5621675411916724	1.9999734465505208	1.0	1.0666666666666667
114794	Experimental	0.11262383063550227	0.5281010850511536	1.0	710.3333333333335
105373024	Experimental	-1.592679767039643	1.9999845533089629	1.0	0.7000000000000003
107985576	Experimental	-0.45572934231562	1.999987577837868	1.0	0.7333333333333337
5880	Experimental	0.6911487731523974	0.3867377953689732	1.0	1625.0000000000002
6753	Experimental	-0.1020402988192491	1.9999666948506534	1.0	1.366666666666667
114904	Experimental	-0.1895406074004453	1.184253921515592	1.0	1129.0000000000002
79734	Experimental	0.39404396792127516	0.2240421208560221	1.0	318.33333333333337
112268295	Experimental	-0.45572934231562	1.999987577837868	1.0	0.7333333333333337
4357	Experimental	1.0012884773167852	0.31171075163887896	1.0	872.0
8664	Experimental	0.1353698758775524	0.6139808314000641	1.0	5796.666666666668
11135	Experimental	0.5477746101152297	0.38807956793110093	1.0	2334.666666666667
105373020	Experimental	-0.13073692882137028	1.9926107499867192	1.0	27.33333333333334
25828	Experimental	-0.12733249486736056	1.0847757633731958	1.0	1741.0
105373018	Experimental	-0.10842754057306157	1.9995958757446868	1.0	5.333333333333333
102465491	Experimental	0.0	1.9995253255737915	1.0	6.000000000000001
112268296	Experimental	-1.592679767039643	1.9999845533089629	1.0	0.7000000000000003
23780	Experimental	-0.12250471684440342	1.6203799391282385	1.0	401.66666666666674
80833	Experimental	-0.6299479632121511	1.9999744483411543	1.0	1.0333333333333339
23543	Experimental	0.22411016298956185	0.6450946326998204	1.0	2035.666666666667
10043	Experimental	0.644483972884322	0.24642005795603725	1.0	404.66666666666674
10042	Experimental	-0.2497695026038857	1.3880947288844236	1.0	647.6666666666669
104310353	Experimental	-0.7332609252287999	1.9633948110483082	1.0	61.00000000000001
105373016	Experimental	-5.352452719919147	1.999987577837868	1.0	0.5414045207910321
101926957	Experimental	-1.592679767039642	1.9999845533089629	1.0	0.7000000000000002
8224	Experimental	0.20994409384943208	2.0	1.0	0.7333333333333334
80020	Experimental	-0.06742576836071149	1.432641912691003	1.0	673.0000000000001
25793	Experimental	-0.05028480555196536	1.251042067448936	1.0	1165.3333333333337
